Dia,Casos_Totales,Tasa_Ataque
2021-06-06,7081,4.02
2021-06-07,7087,4.02
2021-06-08,7098,4.03
2021-06-09,7111,4.04
2021-06-10,7124,4.04
2021-06-11,7137,4.05
2021-06-12,7150,4.06
2021-06-13,7150,4.06
2021-06-14,7178,4.07
2021-06-15,7217,4.1
2021-06-16,7243,4.11
2021-06-17,7259,4.12
2021-06-18,7267,4.12
2021-06-19,7277,4.13
2021-06-20,7285,4.14
2021-06-21,7296,4.14
2021-06-22,7300,4.14
2021-06-23,7320,4.15
2021-06-24,7338,4.17
2021-06-25,7349,4.17
2021-06-26,7354,4.17
2021-06-27,7361,4.18
2021-06-28,7373,4.18
2021-06-29,7386,4.19
2021-06-30,7403,4.2
2021-07-01,7414,4.21
2021-07-02,7420,4.21
2021-07-03,7432,4.22
2021-07-04,7438,4.22
2021-07-05,7452,4.23
2021-07-06,7465,4.24
2021-07-07,7477,4.24
2021-07-08,7485,4.25
2021-07-09,7493,4.25
2021-07-10,7503,4.26
2021-07-11,7508,4.26
2021-07-12,7515,4.27
2021-07-13,7525,4.27
2021-07-14,7545,4.28
2021-07-15,7554,4.29
2021-07-16,7562,4.29
2021-07-17,7567,4.3
2021-07-18,7574,4.3
2021-07-19,7581,4.3
2021-07-20,7590,4.31
2021-07-21,7594,4.31
2021-07-22,7603,4.32
2021-07-23,7609,4.32
2021-07-24,7617,4.32
2021-07-25,7619,4.32
2021-07-26,7624,4.33
2021-07-27,7632,4.33
2021-07-28,7637,4.33
2021-07-29,7639,4.34
2021-07-30,7639,4.34
2021-07-31,7665,4.35
2021-08-01,7671,4.35
2021-08-02,7681,4.36
2021-08-03,7702,4.37
2021-08-04,7717,4.38
2021-08-05,7731,4.39
2021-08-06,7741,4.39
2021-08-07,7749,4.4
2021-08-08,7752,4.4
2021-08-09,7758,4.4
2021-08-10,7765,4.41
2021-08-11,7777,4.41
2021-08-12,7785,4.42
2021-08-13,7795,4.42
2021-08-14,7798,4.43
2021-08-15,7805,4.43
2021-08-16,7820,4.44
2021-08-17,7837,4.45
2021-08-18,7845,4.45
2021-08-19,7852,4.46
2021-08-20,7866,4.46
2021-08-21,7876,4.47
2021-08-22,7880,4.47
2021-08-23,7886,4.48
2021-08-24,7892,4.48
2021-08-25,7903,4.49
2021-08-26,7907,4.49
2021-08-27,7918,4.49
2021-08-28,7927,4.5
2021-08-29,7930,4.5
2021-08-30,7931,4.5
2021-08-31,7939,4.51
2021-09-01,7944,4.51
2021-09-02,7948,4.51
2021-09-03,7955,4.52
2021-09-04,7961,4.52
2021-09-05,7965,4.52
2021-09-06,7973,4.53
2021-09-07,7981,4.53
2021-09-08,7988,4.53
2021-09-09,7999,4.54
2021-09-10,8006,4.54
2021-09-11,8015,4.55
2021-09-12,8018,4.55
2021-09-13,8025,4.56
2021-09-14,8033,4.56
2021-09-15,8036,4.56
2021-09-16,8047,4.57
2021-09-17,8054,4.57
2021-09-18,8062,4.58
2021-09-19,8068,4.58
2021-09-20,8077,4.58
2021-09-21,8084,4.59
2021-09-22,8096,4.6
2021-09-23,8105,4.6
2021-09-24,8112,4.6
2021-09-25,8116,4.61
2021-09-26,8117,4.61
2021-09-27,8122,4.61
2021-09-28,8140,4.62
2021-09-29,8149,4.63
2021-09-30,8158,4.63
2021-10-01,8171,4.64
2021-10-02,8178,4.64
2021-10-03,8185,4.65
2021-10-04,8194,4.65
2021-10-05,8204,4.66
2021-10-06,8217,4.66
2021-10-07,8225,4.67
2021-10-08,8229,4.67
2021-10-09,8233,4.67
2021-10-10,8238,4.68
2021-10-11,8246,4.68
2021-10-12,8252,4.68
