Dia,Casos_Totales,Tasa_Ataque
2021-04-30,4814,2.14
2021-05-01,4834,2.15
2021-05-02,4854,2.16
2021-05-03,4881,2.17
2021-05-04,4905,2.18
2021-05-05,4936,2.19
2021-05-06,4963,2.21
2021-05-07,4986,2.22
2021-05-08,5001,2.22
2021-05-09,5013,2.23
2021-05-10,5038,2.24
2021-05-11,5068,2.25
2021-05-12,5107,2.27
2021-05-13,5128,2.28
2021-05-14,5143,2.29
2021-05-15,5157,2.29
2021-05-16,5168,2.3
2021-05-17,5183,2.3
2021-05-18,5194,2.31
2021-05-19,5219,2.32
2021-05-20,5229,2.33
2021-05-21,5250,2.33
2021-05-22,5265,2.34
2021-05-23,5265,2.34
2021-05-24,5285,2.35
2021-05-25,5299,2.36
2021-05-26,5312,2.36
2021-05-27,5328,2.37
2021-05-28,5337,2.37
2021-05-29,5347,2.38
2021-05-30,5347,2.38
2021-05-31,5358,2.38
2021-06-01,5366,2.39
2021-06-02,5372,2.39
2021-06-03,5389,2.4
2021-06-04,5397,2.4
2021-06-05,5401,2.4
2021-06-06,5408,2.4
2021-06-07,5414,2.41
2021-06-08,5419,2.41
2021-06-09,5431,2.41
2021-06-10,5438,2.42
2021-06-11,5442,2.42
2021-06-12,5448,2.42
2021-06-13,5448,2.42
2021-06-14,5468,2.43
2021-06-15,5492,2.44
2021-06-16,5507,2.45
2021-06-17,5517,2.45
2021-06-18,5528,2.46
2021-06-19,5535,2.46
2021-06-20,5536,2.46
2021-06-21,5542,2.46
2021-06-22,5545,2.47
2021-06-23,5553,2.47
2021-06-24,5560,2.47
2021-06-25,5572,2.48
2021-06-26,5574,2.48
2021-06-27,5575,2.48
2021-06-28,5584,2.48
2021-06-29,5593,2.49
2021-06-30,5598,2.49
2021-07-01,5603,2.49
2021-07-02,5613,2.5
2021-07-03,5621,2.5
2021-07-04,5627,2.5
2021-07-05,5631,2.5
2021-07-06,5633,2.5
2021-07-07,5640,2.51
2021-07-08,5642,2.51
2021-07-09,5645,2.51
2021-07-10,5652,2.51
2021-07-11,5655,2.51
2021-07-12,5662,2.52
2021-07-13,5669,2.52
2021-07-14,5674,2.52
2021-07-15,5681,2.53
2021-07-16,5682,2.53
2021-07-17,5685,2.53
2021-07-18,5687,2.53
2021-07-19,5689,2.53
2021-07-20,5691,2.53
2021-07-21,5694,2.53
2021-07-22,5695,2.53
2021-07-23,5699,2.53
2021-07-24,5704,2.54
2021-07-25,5705,2.54
2021-07-26,5712,2.54
2021-07-27,5719,2.54
2021-07-28,5722,2.54
2021-07-29,5726,2.55
2021-07-30,5726,2.55
2021-07-31,5733,2.55
2021-08-01,5735,2.55
2021-08-02,5741,2.55
2021-08-03,5743,2.55
2021-08-04,5747,2.56
2021-08-05,5752,2.56
2021-08-06,5756,2.56
2021-08-07,5757,2.56
2021-08-08,5757,2.56
2021-08-09,5757,2.56
2021-08-10,5759,2.56
2021-08-11,5764,2.56
2021-08-12,5772,2.57
2021-08-13,5776,2.57
2021-08-14,5777,2.57
2021-08-15,5777,2.57
2021-08-16,5788,2.57
2021-08-17,5793,2.58
2021-08-18,5797,2.58
2021-08-19,5800,2.58
2021-08-20,5806,2.58
2021-08-21,5806,2.58
2021-08-22,5806,2.58
2021-08-23,5812,2.58
2021-08-24,5816,2.59
2021-08-25,5825,2.59
2021-08-26,5828,2.59
2021-08-27,5838,2.6
2021-08-28,5839,2.6
2021-08-29,5839,2.6
2021-08-30,5840,2.6
2021-08-31,5844,2.6
2021-09-01,5847,2.6
2021-09-02,5854,2.6
2021-09-03,5858,2.6
2021-09-04,5864,2.61
2021-09-05,5866,2.61
2021-09-06,5871,2.61
2021-09-07,5879,2.61
2021-09-08,5883,2.62
2021-09-09,5887,2.62
2021-09-10,5894,2.62
2021-09-11,5897,2.62
2021-09-12,5899,2.62
2021-09-13,5903,2.62
2021-09-14,5905,2.63
2021-09-15,5906,2.63
2021-09-16,5911,2.63
2021-09-17,5916,2.63
2021-09-18,5918,2.63
2021-09-19,5922,2.63
2021-09-20,5925,2.63
2021-09-21,5925,2.63
2021-09-22,5927,2.64
2021-09-23,5933,2.64
2021-09-24,5935,2.64
2021-09-25,5935,2.64
2021-09-26,5936,2.64
2021-09-27,5940,2.64
2021-09-28,5946,2.64
2021-09-29,5951,2.65
2021-09-30,5953,2.65
2021-10-01,5964,2.65
2021-10-02,5968,2.65
2021-10-03,5971,2.66
2021-10-04,5972,2.66
2021-10-05,5976,2.66
2021-10-06,5981,2.66
2021-10-07,5988,2.66
2021-10-08,5989,2.66
2021-10-09,5991,2.66
2021-10-10,5992,2.66
2021-10-11,5996,2.67
2021-10-12,5998,2.67
