Dia,Casos_Totales,Tasa_Ataque
2021-06-30,22885,3.03
2021-07-01,22908,3.03
2021-07-02,22932,3.04
2021-07-03,22946,3.04
2021-07-04,22957,3.04
2021-07-05,22988,3.04
2021-07-06,23024,3.05
2021-07-07,23063,3.05
2021-07-08,23090,3.06
2021-07-09,23114,3.06
2021-07-10,23134,3.06
2021-07-11,23147,3.07
2021-07-12,23165,3.07
2021-07-13,23192,3.07
2021-07-14,23212,3.07
2021-07-15,23220,3.08
2021-07-16,23238,3.08
2021-07-17,23245,3.08
2021-07-18,23254,3.08
2021-07-19,23267,3.08
2021-07-20,23279,3.08
2021-07-21,23294,3.08
2021-07-22,23312,3.09
2021-07-23,23334,3.09
2021-07-24,23341,3.09
2021-07-25,23349,3.09
2021-07-26,23358,3.09
2021-07-27,23372,3.1
2021-07-28,23376,3.1
2021-07-29,23382,3.1
2021-07-30,23382,3.1
2021-07-31,23437,3.1
2021-08-01,23453,3.11
2021-08-02,23481,3.11
2021-08-03,23503,3.11
2021-08-04,23518,3.11
2021-08-05,23538,3.12
2021-08-06,23560,3.12
2021-08-07,23575,3.12
2021-08-08,23582,3.12
2021-08-09,23604,3.13
2021-08-10,23625,3.13
2021-08-11,23647,3.13
2021-08-12,23665,3.13
2021-08-13,23688,3.14
2021-08-14,23695,3.14
2021-08-15,23704,3.14
2021-08-16,23725,3.14
2021-08-17,23739,3.14
2021-08-18,23758,3.15
2021-08-19,23778,3.15
2021-08-20,23802,3.15
2021-08-21,23816,3.15
2021-08-22,23822,3.15
2021-08-23,23837,3.16
2021-08-24,23853,3.16
2021-08-25,23867,3.16
2021-08-26,23881,3.16
2021-08-27,23893,3.16
2021-08-28,23902,3.17
2021-08-29,23906,3.17
2021-08-30,23911,3.17
2021-08-31,23918,3.17
2021-09-01,23932,3.17
2021-09-02,23948,3.17
2021-09-03,23959,3.17
2021-09-04,23972,3.17
2021-09-05,23980,3.18
2021-09-06,23993,3.18
2021-09-07,24014,3.18
2021-09-08,24028,3.18
2021-09-09,24036,3.18
2021-09-10,24050,3.19
2021-09-11,24066,3.19
2021-09-12,24071,3.19
2021-09-13,24089,3.19
2021-09-14,24109,3.19
2021-09-15,24139,3.2
2021-09-16,24163,3.2
2021-09-17,24171,3.2
2021-09-18,24176,3.2
2021-09-19,24186,3.2
2021-09-20,24198,3.2
2021-09-21,24205,3.21
2021-09-22,24229,3.21
2021-09-23,24246,3.21
2021-09-24,24254,3.21
2021-09-25,24260,3.21
2021-09-26,24267,3.21
2021-09-27,24285,3.22
2021-09-28,24302,3.22
2021-09-29,24323,3.22
2021-09-30,24340,3.22
2021-10-01,24352,3.23
2021-10-02,24367,3.23
2021-10-03,24375,3.23
2021-10-04,24380,3.23
2021-10-05,24406,3.23
2021-10-06,24421,3.23
2021-10-07,24446,3.24
2021-10-08,24456,3.24
2021-10-09,24467,3.24
2021-10-10,24474,3.24
2021-10-11,24496,3.24
2021-10-12,24512,3.25
