Dia,Casos_Totales,Tasa_Ataque
2021-07-09,2089,5.78
2021-07-10,2091,5.78
2021-07-11,2093,5.79
2021-07-12,2095,5.79
2021-07-13,2097,5.8
2021-07-14,2099,5.8
2021-07-15,2099,5.8
2021-07-16,2100,5.81
2021-07-17,2102,5.81
2021-07-18,2103,5.82
2021-07-19,2104,5.82
2021-07-20,2106,5.82
2021-07-21,2107,5.83
2021-07-22,2112,5.84
2021-07-23,2115,5.85
2021-07-24,2118,5.86
2021-07-25,2118,5.86
2021-07-26,2122,5.87
2021-07-27,2126,5.88
2021-07-28,2130,5.89
2021-07-29,2132,5.9
2021-07-30,2132,5.9
2021-07-31,2145,5.93
2021-08-01,2145,5.93
2021-08-02,2152,5.95
2021-08-03,2156,5.96
2021-08-04,2160,5.97
2021-08-05,2162,5.98
2021-08-06,2167,5.99
2021-08-07,2173,6.01
2021-08-08,2176,6.02
2021-08-09,2180,6.03
2021-08-10,2183,6.04
2021-08-11,2186,6.05
2021-08-12,2192,6.06
2021-08-13,2198,6.08
2021-08-14,2201,6.09
2021-08-15,2202,6.09
2021-08-16,2207,6.1
2021-08-17,2207,6.1
2021-08-18,2210,6.11
2021-08-19,2213,6.12
2021-08-20,2215,6.13
2021-08-21,2215,6.13
2021-08-22,2215,6.13
2021-08-23,2219,6.14
2021-08-24,2221,6.14
2021-08-25,2222,6.15
2021-08-26,2225,6.15
2021-08-27,2226,6.16
2021-08-28,2228,6.16
2021-08-29,2228,6.16
2021-08-30,2229,6.16
2021-08-31,2231,6.17
2021-09-01,2233,6.18
2021-09-02,2233,6.18
2021-09-03,2235,6.18
2021-09-04,2238,6.19
2021-09-05,2240,6.19
2021-09-06,2241,6.2
2021-09-07,2246,6.21
2021-09-08,2248,6.22
2021-09-09,2248,6.22
2021-09-10,2251,6.23
2021-09-11,2253,6.23
2021-09-12,2253,6.23
2021-09-13,2254,6.23
2021-09-14,2258,6.24
2021-09-15,2259,6.25
2021-09-16,2262,6.26
2021-09-17,2264,6.26
2021-09-18,2264,6.26
2021-09-19,2266,6.27
2021-09-20,2267,6.27
2021-09-21,2268,6.27
2021-09-22,2272,6.28
2021-09-23,2275,6.29
2021-09-24,2278,6.3
2021-09-25,2280,6.31
2021-09-26,2281,6.31
2021-09-27,2286,6.32
2021-09-28,2289,6.33
2021-09-29,2294,6.34
2021-09-30,2298,6.36
2021-10-01,2302,6.37
2021-10-02,2303,6.37
2021-10-03,2303,6.37
2021-10-04,2305,6.37
2021-10-05,2307,6.38
2021-10-06,2314,6.4
2021-10-07,2317,6.41
2021-10-08,2318,6.41
2021-10-09,2322,6.42
2021-10-10,2323,6.42
2021-10-11,2325,6.43
2021-10-12,2328,6.44
