Dia,Casos_Totales,Tasa_Ataque
2021-06-04,22250,3.34
2021-06-05,22254,3.34
2021-06-06,22256,3.34
2021-06-07,22257,3.34
2021-06-08,22259,3.34
2021-06-09,22260,3.34
2021-06-10,22261,3.34
2021-06-11,22266,3.34
2021-06-12,22267,3.34
2021-06-13,22268,3.34
2021-06-14,22270,3.34
2021-06-15,22272,3.34
2021-06-16,22279,3.34
2021-06-17,22279,3.34
2021-06-18,22281,3.34
2021-06-19,22281,3.34
2021-06-20,22283,3.34
2021-06-21,22287,3.34
2021-06-22,22289,3.34
2021-06-23,22290,3.34
2021-06-24,22293,3.34
2021-06-25,22293,3.34
2021-06-26,22295,3.34
2021-06-27,22295,3.34
2021-06-28,22295,3.34
2021-06-29,22295,3.34
2021-06-30,22295,3.34
2021-07-01,22296,3.34
2021-07-02,22297,3.34
2021-07-03,22297,3.34
2021-07-04,22297,3.34
2021-07-05,22299,3.34
2021-07-06,22302,3.35
2021-07-07,22304,3.35
2021-07-08,22306,3.35
2021-07-09,22306,3.35
2021-07-10,22307,3.35
2021-07-11,22307,3.35
2021-07-12,22309,3.35
2021-07-13,22310,3.35
2021-07-14,22311,3.35
2021-07-15,22312,3.35
2021-07-16,22313,3.35
2021-07-17,22315,3.35
2021-07-18,22316,3.35
2021-07-19,22317,3.35
2021-07-20,22318,3.35
2021-07-21,22320,3.35
2021-07-22,22321,3.35
2021-07-23,22322,3.35
2021-07-24,22323,3.35
2021-07-25,22323,3.35
2021-07-26,22324,3.35
2021-07-27,22326,3.35
2021-07-28,22326,3.35
2021-07-29,22326,3.35
2021-07-30,22326,3.35
2021-07-31,22326,3.35
2021-08-01,22326,3.35
2021-08-02,22327,3.35
2021-08-03,22327,3.35
2021-08-04,22329,3.35
2021-08-05,22330,3.35
2021-08-06,22332,3.35
2021-08-07,22332,3.35
2021-08-08,22332,3.35
2021-08-09,22332,3.35
2021-08-10,22332,3.35
2021-08-11,22332,3.35
2021-08-12,22333,3.35
2021-08-13,22335,3.35
2021-08-14,22335,3.35
2021-08-15,22335,3.35
2021-08-16,22335,3.35
2021-08-17,22338,3.35
2021-08-18,22341,3.35
2021-08-19,22341,3.35
2021-08-20,22341,3.35
2021-08-21,22342,3.35
2021-08-22,22342,3.35
2021-08-23,22342,3.35
2021-08-24,22342,3.35
2021-08-25,22342,3.35
2021-08-26,22343,3.35
2021-08-27,22343,3.35
2021-08-28,22344,3.35
2021-08-29,22344,3.35
2021-08-30,22346,3.35
2021-08-31,22346,3.35
2021-09-01,22348,3.35
2021-09-02,22348,3.35
2021-09-03,22348,3.35
2021-09-04,22349,3.35
2021-09-05,22349,3.35
2021-09-06,22350,3.35
2021-09-07,22350,3.35
2021-09-08,22350,3.35
2021-09-09,22351,3.35
2021-09-10,22354,3.35
2021-09-11,22354,3.35
2021-09-12,22355,3.35
2021-09-13,22355,3.35
2021-09-14,22356,3.35
2021-09-15,22356,3.35
2021-09-16,22356,3.35
2021-09-17,22356,3.35
2021-09-18,22356,3.35
2021-09-19,22356,3.35
2021-09-20,22357,3.35
2021-09-21,22367,3.36
2021-09-22,22368,3.36
2021-09-23,22369,3.36
2021-09-24,22369,3.36
2021-09-25,22377,3.36
2021-09-26,22377,3.36
2021-09-27,22378,3.36
2021-09-28,22380,3.36
2021-09-29,22380,3.36
2021-09-30,22382,3.36
2021-10-01,22386,3.36
2021-10-02,22386,3.36
2021-10-03,22386,3.36
2021-10-04,22387,3.36
2021-10-05,22388,3.36
2021-10-06,22390,3.36
2021-10-07,22390,3.36
2021-10-08,22390,3.36
2021-10-09,22391,3.36
2021-10-10,22392,3.36
2021-10-11,22394,3.36
2021-10-12,22394,3.36
